"Agency","Agency.Type","Distribution.Channel","Product.Name","Claim","Duration","Destination","Net.Sales","Commision..in.value.","Gender","Age"
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",11,"SINGAPORE",32,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",59,"MALAYSIA",10,0,"",38
"EPX","Travel Agency","Online","Cancellation Plan","No",66,"SINGAPORE",32,0,"",29
"EPX","Travel Agency","Online","Cancellation Plan","No",18,"THAILAND",10,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",29,"INDIA",11,0,"",31
"EPX","Travel Agency","Online","Cancellation Plan","No",10,"SINGAPORE",10,0,"",31
"EPX","Travel Agency","Online","Cancellation Plan","No",29,"KOREA, REPUBLIC OF",28,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",62,"CHINA",48,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",3,"INDONESIA",18,0,"",63
"EPX","Travel Agency","Online","Cancellation Plan","No",85,"TAIWAN, PROVINCE OF CHINA",80,0,"",35
"JWT","Airlines","Online","Value Plan","Yes",25,"INDIA",78,31.2,"F",118
"RAB","Airlines","Online","Value Plan","No",4,"BRUNEI DARUSSALAM",15,6,"M",52
"LWC","Travel Agency","Online","Annual Travel Protect Gold","No",365,"CHINA",204.6,132.99,"M",30
"LWC","Travel Agency","Online","Single Trip Travel Protect Platinum","No",3,"MALAYSIA",26.5,17.23,"F",67
"LWC","Travel Agency","Online","Single Trip Travel Protect Silver","No",14,"PHILIPPINES",25,16.25,"F",30
"LWC","Travel Agency","Online","Annual Travel Protect Gold","Yes",368,"CHINA",204.6,132.99,"F",26
"LWC","Travel Agency","Online","Annual Travel Protect Platinum","No",371,"UNITED STATES",404.25,262.76,"F",38
"LWC","Travel Agency","Online","Single Trip Travel Protect Gold","No",2,"INDONESIA",27,17.55,"M",31
"JZI","Airlines","Online","Basic Plan","No",58,"PHILIPPINES",42,14.7,"F",40
"JZI","Airlines","Online","Basic Plan","No",37,"VIET NAM",18,6.3,"M",39
"JZI","Airlines","Online","Value Plan","No",8,"SRI LANKA",45,15.75,"M",48
"C2B","Airlines","Online","Bronze Plan","No",28,"SINGAPORE",39,9.75,"M",67
"C2B","Airlines","Online","Bronze Plan","Yes",11,"SINGAPORE",33.5,8.38,"F",25
"C2B","Airlines","Online","Bronze Plan","No",9,"SINGAPORE",20,5,"M",32
"C2B","Airlines","Online","Silver Plan","No",5,"SINGAPORE",22.2,5.55,"F",74
"C2B","Airlines","Online","Silver Plan","Yes",166,"SINGAPORE",412,103,"M",24
"C2B","Airlines","Online","Annual Silver Plan","No",370,"SINGAPORE",259.2,64.8,"M",31
"C2B","Airlines","Online","Annual Gold Plan","No",364,"SINGAPORE",666,166.5,"M",32
"C2B","Airlines","Online","Annual Gold Plan","No",364,"SINGAPORE",666,166.5,"F",31
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",9,"NEW ZEALAND",29.7,17.82,"",52
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",4,"AUSTRALIA",19.8,11.88,"",43
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",23,"THAILAND",49.5,29.7,"",26
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",29,"IRELAND",85,0,"",35
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",43,"TAIWAN, PROVINCE OF CHINA",20,0,"",36
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",30,"PHILIPPINES",28,0,"",61
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",41,"THAILAND",20,0,"",35
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",9,"CHINA",0,0,"",35
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",4,"MALAYSIA",20,0,"",35
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",9,"INDONESIA",77,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",55,"THAILAND",10,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",12,"MYANMAR",22,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",45,"CAMBODIA",0,0,"",49
"EPX","Travel Agency","Online","Cancellation Plan","No",12,"TAIWAN, PROVINCE OF CHINA",28,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",3,"MALAYSIA",15,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",6,"SINGAPORE",10,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",16,"SINGAPORE",11,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",11,"AUSTRALIA",80,0,"",61
"EPX","Travel Agency","Online","Cancellation Plan","No",27,"CHINA",23,0,"",35
"EPX","Travel Agency","Online","1 way Comprehensive Plan","No",3,"SINGAPORE",20,0,"",39
"JWT","Airlines","Online","Value Plan","No",14,"INDIA",60,24,"M",118
"JWT","Airlines","Online","Value Plan","No",49,"INDIA",31,12.4,"M",118
"RAB","Airlines","Online","Value Plan","No",21,"SAUDI ARABIA",21,8.4,"",46
"LWC","Travel Agency","Online","Annual Travel Protect Gold","No",367,"CHINA",204.6,132.99,"F",32
"LWC","Travel Agency","Online","Annual Travel Protect Gold","No",368,"UNITED STATES",256.2,166.53,"M",23
"LWC","Travel Agency","Online","Single Trip Travel Protect Silver","No",10,"JAPAN",33,21.45,"M",28
"JZI","Airlines","Online","Basic Plan","No",17,"CHINA",26,9.1,"M",52
"JZI","Airlines","Online","Basic Plan","No",15,"CHINA",35,12.25,"M",54
"JZI","Airlines","Online","Basic Plan","No",10,"CAMBODIA",22,7.7,"M",39
"JZI","Airlines","Online","Basic Plan","No",89,"AUSTRALIA",40,14,"M",67
"JZI","Airlines","Online","Value Plan","Yes",7,"THAILAND",33,11.55,"M",49
"CWT","Travel Agency","Offline","Rental Vehicle Excess Insurance","No",9,"MALAYSIA",59.4,35.64,"",118
"C2B","Airlines","Online","Gold Plan","No",21,"SINGAPORE",103.5,25.88,"F",37
"C2B","Airlines","Online","Gold Plan","No",72,"SINGAPORE",255,63.75,"F",25
"C2B","Airlines","Online","Annual Silver Plan","No",377,"SINGAPORE",0,64.8,"F",26
"C2B","Airlines","Online","Annual Silver Plan","No",370,"SINGAPORE",216,54,"M",40
"C2B","Airlines","Online","Annual Silver Plan","No",364,"SINGAPORE",259.2,64.8,"F",30
"C2B","Airlines","Online","Annual Silver Plan","No",365,"SINGAPORE",216,54,"F",47
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",11,"NORWAY",49.5,29.7,"",38
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",15,"AUSTRALIA",0,23.76,"",33
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",7,"SINGAPORE",49.5,29.7,"",44
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",128,"AUSTRALIA",69.3,41.58,"",48
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",15,"AUSTRALIA",0,47.52,"",22
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",22,"SOUTH AFRICA",0,23.76,"",41
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",21,"UNITED KINGDOM",168.3,100.98,"",49
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",13,"AUSTRALIA",0,11.88,"",31
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",35,"THAILAND",0,17.82,"",31
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",10,"SINGAPORE",88,0,"",35
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",5,"MALAYSIA",20,0,"",25
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",15,"HONG KONG",48,0,"",39
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",35,"MALAYSIA",23,0,"",27
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",67,"MALAYSIA",20,0,"",33
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",64,"SINGAPORE",20,0,"",67
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",11,"THAILAND",31,0,"",32
"EPX","Travel Agency","Online","2 way Comprehensive Plan","Yes",33,"THAILAND",20,0,"",32
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",8,"INDONESIA",27,0,"",48
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",16,"VIET NAM",21,0,"",69
"EPX","Travel Agency","Online","Cancellation Plan","No",42,"VIET NAM",10,0,"",30
"EPX","Travel Agency","Online","Cancellation Plan","No",7,"INDONESIA",13,0,"",31
"EPX","Travel Agency","Online","Cancellation Plan","No",6,"SINGAPORE",10,0,"",24
"EPX","Travel Agency","Online","Cancellation Plan","No",91,"INDONESIA",10,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",84,"SINGAPORE",10,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",5,"THAILAND",32,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",28,"MALAYSIA",10,0,"",56
"EPX","Travel Agency","Online","Cancellation Plan","No",76,"SINGAPORE",33,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",23,"INDONESIA",11,0,"",39
"EPX","Travel Agency","Online","Cancellation Plan","No",63,"INDONESIA",23,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",36,"INDONESIA",10,0,"",27
"EPX","Travel Agency","Online","Cancellation Plan","No",38,"MYANMAR",10,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",15,"UNITED KINGDOM",80,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",4,"VIET NAM",22,0,"",42
"EPX","Travel Agency","Online","1 way Comprehensive Plan","No",5,"INDIA",28,0,"",48
"JWT","Airlines","Online","Value Plan","No",40,"INDIA",195,78,"M",118
"KML","Travel Agency","Online","Premier Plan","No",8,"INDONESIA",29,11.02,"M",48
"LWC","Travel Agency","Online","Annual Travel Protect Platinum","No",366,"CHINA",264,171.6,"F",52
"LWC","Travel Agency","Online","Single Trip Travel Protect Gold","No",7,"TAIWAN, PROVINCE OF CHINA",36.5,23.73,"F",42
"LWC","Travel Agency","Online","Single Trip Travel Protect Gold","No",24,"SWITZERLAND",67,43.55,"M",61
"LWC","Travel Agency","Online","Single Trip Travel Protect Gold","Yes",12,"TAIWAN, PROVINCE OF CHINA",36.5,23.73,"F",65
"SSI","Airlines","Online","Ticket Protector","No",132,"SINGAPORE",7.21,2.02,"",48
"SSI","Airlines","Online","Ticket Protector","No",110,"SINGAPORE",5.92,1.66,"",48
"JZI","Airlines","Online","Basic Plan","No",49,"MYANMAR",42,14.7,"F",28
"C2B","Airlines","Online","Bronze Plan","Yes",3,"SINGAPORE",19.2,4.8,"M",24
"C2B","Airlines","Online","Bronze Plan","No",15,"SINGAPORE",33.5,8.38,"F",32
"C2B","Airlines","Online","Bronze Plan","No",105,"SINGAPORE",16,4,"F",30
"C2B","Airlines","Online","Bronze Plan","No",105,"SINGAPORE",16,4,"M",31
"C2B","Airlines","Online","Bronze Plan","No",22,"SINGAPORE",16,4,"F",58
"C2B","Airlines","Online","Gold Plan","No",20,"SINGAPORE",103.5,25.88,"M",42
"C2B","Airlines","Online","Annual Silver Plan","Yes",365,"SINGAPORE",216,54,"F",33
"C2B","Airlines","Online","Annual Silver Plan","No",368,"SINGAPORE",259.2,64.8,"F",40
"C2B","Airlines","Online","Annual Silver Plan","No",365,"SINGAPORE",216,54,"M",27
"C2B","Airlines","Online","Annual Silver Plan","No",410,"SINGAPORE",161,40.25,"F",38
"C2B","Airlines","Online","Annual Silver Plan","No",369,"SINGAPORE",216,54,"M",32
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",6,"THAILAND",19.8,11.88,"",31
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",4,"THAILAND",39.6,23.76,"",40
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",13,"UNITED ARAB EMIRATES",19.8,11.88,"",59
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",7,"INDONESIA",29.7,17.82,"",56
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",8,"KOREA, REPUBLIC OF",53,0,"",32
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",46,"INDONESIA",43,0,"",35
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",23,"CHINA",33,0,"",35
"EPX","Travel Agency","Online","2 way Comprehensive Plan","Yes",28,"HONG KONG",24,0,"",41
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",7,"MALAYSIA",22,0,"",64
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",23,"FIJI",78,0,"",35
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",43,"VIET NAM",21,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",24,"UNITED STATES",46,0,"",31
"EPX","Travel Agency","Online","Cancellation Plan","No",17,"MALAYSIA",10,0,"",20
"EPX","Travel Agency","Online","Cancellation Plan","No",90,"AUSTRALIA",51,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",21,"CHINA",28,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",4,"MALAYSIA",10,0,"",34
"EPX","Travel Agency","Online","Cancellation Plan","No",25,"JAPAN",56,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",20,"HONG KONG",43,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",90,"PHILIPPINES",11,0,"",43
"EPX","Travel Agency","Online","Cancellation Plan","No",50,"TAIWAN, PROVINCE OF CHINA",26,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",43,"INDIA",22,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",57,"PHILIPPINES",20,0,"",29
"EPX","Travel Agency","Online","Cancellation Plan","No",93,"JAPAN",32,0,"",56
"EPX","Travel Agency","Online","Cancellation Plan","No",35,"TAIWAN, PROVINCE OF CHINA",15,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",32,"UNITED ARAB EMIRATES",40,0,"",35
"EPX","Travel Agency","Online","1 way Comprehensive Plan","No",28,"SINGAPORE",20,0,"",61
"EPX","Travel Agency","Online","1 way Comprehensive Plan","No",41,"INDIA",33,0,"",35
"EPX","Travel Agency","Online","1 way Comprehensive Plan","No",13,"CHINA",24,0,"",35
"EPX","Travel Agency","Online","1 way Comprehensive Plan","No",2,"SINGAPORE",41,0,"",35
"EPX","Travel Agency","Online","1 way Comprehensive Plan","No",18,"MYANMAR",35,0,"",35
"RAB","Airlines","Online","Value Plan","No",7,"BRUNEI DARUSSALAM",23,9.2,"",40
"LWC","Travel Agency","Online","Annual Travel Protect Gold","No",371,"CHINA",204.6,132.99,"F",40
"LWC","Travel Agency","Online","Annual Travel Protect Silver","No",388,"UNITED STATES",229.8,149.37,"F",33
"LWC","Travel Agency","Online","Single Trip Travel Protect Gold","No",33,"HONG KONG",29,18.85,"F",49
"LWC","Travel Agency","Online","Single Trip Travel Protect Gold","No",5,"JAPAN",25,16.25,"M",39
"LWC","Travel Agency","Online","Single Trip Travel Protect Silver","No",3,"VIET NAM",25,16.25,"F",50
"LWC","Travel Agency","Online","Single Trip Travel Protect Silver","No",20,"AUSTRALIA",41.5,26.98,"F",41
"LWC","Travel Agency","Online","Single Trip Travel Protect Silver","No",110,"BHUTAN",39.5,25.68,"F",60
"LWC","Travel Agency","Online","Single Trip Travel Protect Gold","No",18,"SWITZERLAND",67,43.55,"F",44
"LWC","Travel Agency","Online","Single Trip Travel Protect Gold","No",5,"MALAYSIA",25,16.25,"F",78
"LWC","Travel Agency","Online","Single Trip Travel Protect Platinum","No",47,"UNITED STATES",76,49.4,"F",35
"LWC","Travel Agency","Online","Single Trip Travel Protect Platinum","Yes",17,"MALAYSIA",37.5,24.38,"F",23
"LWC","Travel Agency","Online","Single Trip Travel Protect Platinum","Yes",37,"HONG KONG",42,27.3,"F",54
"SSI","Airlines","Online","Ticket Protector","No",29,"SINGAPORE",3.47,0.97,"",48
"JZI","Airlines","Online","Basic Plan","No",8,"CHINA",26,9.1,"M",31
"JZI","Airlines","Online","Basic Plan","No",8,"INDONESIA",18,6.3,"F",26
"JZI","Airlines","Online","Basic Plan","No",46,"CHINA",22,7.7,"M",36
"JZI","Airlines","Online","Basic Plan","No",91,"HONG KONG",26,9.1,"M",44
"JZI","Airlines","Online","Basic Plan","No",13,"VIET NAM",30,10.5,"M",40
"JZI","Airlines","Online","Basic Plan","No",62,"INDONESIA",22,7.7,"F",30
"JZI","Airlines","Online","Value Plan","No",4,"THAILAND",26,9.1,"M",38
"CCR","Travel Agency","Offline","Comprehensive Plan","No",45,"MALAYSIA",29,9.57,"F",32
"C2B","Airlines","Online","Bronze Plan","Yes",25,"SINGAPORE",45.5,11.38,"M",37
"C2B","Airlines","Online","Bronze Plan","No",12,"SINGAPORE",27,6.75,"M",26
"C2B","Airlines","Online","Bronze Plan","No",7,"SINGAPORE",21,5.25,"F",30
"C2B","Airlines","Online","Bronze Plan","No",54,"SINGAPORE",39,9.75,"M",27
"C2B","Airlines","Online","Silver Plan","Yes",14,"SINGAPORE",29.5,7.38,"M",37
"C2B","Airlines","Online","Silver Plan","No",27,"SINGAPORE",57,14.25,"M",30
"C2B","Airlines","Online","Silver Plan","Yes",6,"SINGAPORE",22.5,5.63,"F",33
"C2B","Airlines","Online","Annual Silver Plan","Yes",370,"SINGAPORE",216,54,"F",30
"C2B","Airlines","Online","Annual Silver Plan","No",364,"SINGAPORE",216,54,"F",33
"C2B","Airlines","Online","Annual Silver Plan","No",367,"SINGAPORE",0,48.3,"M",30
"C2B","Airlines","Online","Annual Silver Plan","No",367,"SINGAPORE",161,40.25,"M",35
"C2B","Airlines","Online","Annual Silver Plan","No",374,"SINGAPORE",216,54,"F",31
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",10,"UNITED KINGDOM",89.1,53.46,"",35
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",16,"AUSTRALIA",79.2,47.52,"",35
"CWT","Travel Agency","Online","Rental Vehicle Excess Insurance","No",71,"AUSTRALIA",128.7,77.22,"",31
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",40,"MALAYSIA",20,0,"",63
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",76,"KOREA, REPUBLIC OF",48,0,"",35
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",8,"MALAYSIA",38,0,"",35
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",53,"UNITED STATES",112,0,"",42
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",162,"AUSTRALIA",58,0,"",35
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",29,"JAPAN",40,0,"",42
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",64,"TAIWAN, PROVINCE OF CHINA",34,0,"",35
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",132,"THAILAND",25,0,"",30
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",34,"JAPAN",45,0,"",35
"EPX","Travel Agency","Online","2 way Comprehensive Plan","No",34,"JAPAN",45,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",99,"MALAYSIA",10,0,"",46
"EPX","Travel Agency","Online","Cancellation Plan","No",13,"INDONESIA",14,0,"",31
"EPX","Travel Agency","Online","Cancellation Plan","No",38,"KOREA, REPUBLIC OF",21,0,"",35
"EPX","Travel Agency","Online","Cancellation Plan","No",4,"MALAYSIA",11,0,"",28
"EPX","Travel Agency","Online","Cancellation Plan","No",44,"JAPAN",35,0,"",35
"EPX","Travel Agency","Online","1 way Comprehensive Plan","No",12,"INDONESIA",20,0,"",36
"EPX","Travel Agency","Online","1 way Comprehensive Plan","No",3,"SINGAPORE",23,0,"",26
"EPX","Travel Agency","Online","1 way Comprehensive Plan","No",63,"SINGAPORE",20,0,"",34
"KML","Travel Agency","Online","Value Plan","No",7,"INDONESIA",33,12.54,"F",48
"LWC","Travel Agency","Online","Annual Travel Protect Gold","No",369,"UNITED STATES",256.2,166.53,"M",41
"LWC","Travel Agency","Online","Single Trip Travel Protect Gold","No",12,"AUSTRALIA",36.5,23.73,"F",48
"LWC","Travel Agency","Online","Single Trip Travel Protect Platinum","No",5,"CHINA",42,27.3,"F",68
"LWC","Travel Agency","Online","Single Trip Travel Protect Silver","No",7,"INDONESIA",25,16.25,"M",37
"LWC","Travel Agency","Online","Annual Travel Protect Silver","No",364,"CHINA",165,107.25,"M",55
"LWC","Travel Agency","Online","Single Trip Travel Protect Gold","No",23,"KOREA, REPUBLIC OF",44,28.6,"F",35
"JZI","Airlines","Online","Basic Plan","No",14,"VIET NAM",22,7.7,"M",28
"JZI","Airlines","Online","Basic Plan","No",1,"CHINA",22,7.7,"F",50
"JZI","Airlines","Online","Basic Plan","No",25,"VIET NAM",30,10.5,"M",42
"JZI","Airlines","Online","Value Plan","No",6,"AUSTRALIA",45,15.75,"F",45
"JZI","Airlines","Online","Value Plan","No",23,"CHINA",45,15.75,"M",43
"TST","Travel Agency","Offline","Travel Cruise Protect","No",10,"MALAYSIA",30,10.5,"M",48
"TST","Travel Agency","Offline","Travel Cruise Protect","No",10,"MALAYSIA",30,10.5,"F",42
"C2B","Airlines","Online","Bronze Plan","No",5,"SINGAPORE",16,4,"F",29
"C2B","Airlines","Online","Bronze Plan","No",12,"SINGAPORE",26.5,6.63,"F",27
"C2B","Airlines","Online","Bronze Plan","Yes",17,"SINGAPORE",27,6.75,"F",41
"C2B","Airlines","Online","Bronze Plan","No",101,"SINGAPORE",46,11.5,"M",51
"C2B","Airlines","Online","Bronze Plan","No",11,"SINGAPORE",40.2,10.05,"M",29
"C2B","Airlines","Online","Bronze Plan","No",15,"SINGAPORE",16,4,"F",37
"C2B","Airlines","Online","Bronze Plan","No",18,"SINGAPORE",33.5,8.38,"M",68
"C2B","Airlines","Online","Bronze Plan","No",15,"SINGAPORE",20,5,"M",33
"C2B","Airlines","Online","Silver Plan","No",18,"SINGAPORE",72,18,"M",36
"C2B","Airlines","Online","Silver Plan","No",21,"SINGAPORE",72,18,"F",22
